title: CR 2013 all
main_species: HOK
voyage: tan1301
areas: CHAT
author: Johannes Oeffner
created: 2013/02/12 12:07:19
comments: Entire water column
mbs_revision: 1.15
mbs_filename: mbs/JO20130212120719

number_of_strata: 1
number_of_transects: 116
number_of_regions: 118

# Usage summary
processing_completed: 2013-03-18T15:58:12
computer: esp2vm
user: unknown
esp2_version: v1-05-6921-D20121216-T215612

# Stratum Summary
#snapshot stratum no_transects abscf_mean abscf_sd abscf_wmean abscf_var
1,trawl,116,5.34373e-05,3.21193e-05,5.24841e-05,7.87256e-12

# Transect Summary
#snapshot stratum transect dist vbscf abscf mean_d pings av_speed start_lat start_lon finish_lat finish_lon
1,trawl,89,6.43471,2.84026e-08,2.97e-05,1045.68,1791,4.2295,-43.2273,-174.074,-43.3343,-174.066
1,trawl,91,6.16925,3.79515e-08,4.71247e-05,1241.71,1673,3.95043,-43.385,-173.869,-43.4787,-173.927
1,trawl,92,5.83415,4.13753e-08,4.0864e-05,987.643,1671,4.02587,-43.4907,-174.148,-43.5878,-174.149
1,trawl,93,5.5338,5.6006e-08,5.09833e-05,910.318,1537,4.15641,-43.9707,-174.653,-44.0463,-174.726
1,trawl,94,5.30639,4.27986e-08,3.89625e-05,910.369,1472,4.07227,-44.461,-175.044,-44.3998,-174.955
1,trawl,95,2.721,7.1117e-08,6.44192e-05,905.82,616,5.2467,-44.5755,-175.828,-44.583,-175.891
1,trawl,96,5.0953,1.25689e-07,0.000102306,813.962,1364,4.28577,-44.597,-176.002,-44.562,-175.894
1,trawl,97,5.12422,7.01549e-08,5.17641e-05,737.854,1416,4.07223,-44.3515,-177.995,-44.35,-178.114
1,trawl,100,4.16325,1.83732e-07,6.78302e-05,369.18,1147,3.86181,-43.8248,-177.573,-43.7558,-177.564
1,trawl,101,4.28995,2.38658e-07,9.22824e-05,386.672,1205,3.87744,-43.7009,-177.596,-43.6913,-177.694
1,trawl,102,4.33816,6.7755e-08,2.52131e-05,372.122,1318,3.8372,-43.8012,-177.935,-43.7533,-178.01
1,trawl,105,4.31551,1.43671e-07,6.04799e-05,420.962,1160,3.95113,-43.653,-178.535,-43.6387,-178.632
1,trawl,106,4.43608,7.18916e-08,3.23812e-05,450.417,1240,3.98251,-43.6333,-178.835,-43.5842,-178.911
1,trawl,107,3.72298,7.88543e-08,3.26834e-05,414.478,1088,4.0044,-43.8542,-178.824,-43.7963,-178.855
1,trawl,108,3.62176,7.78784e-08,3.06571e-05,393.654,1087,3.89553,-43.7998,-179.091,-43.7788,-179.013
1,trawl,109,3.38398,3.10785e-08,3.37183e-05,1084.94,921,4.28503,-44.4925,-179.278,-44.4852,-179.357
1,trawl,110,5.59173,3.29147e-08,3.58318e-05,1088.63,1324,4.5813,-44.4868,-179.429,-44.4893,-179.298
1,trawl,111,1.82761,1.34187e-07,5.18285e-05,386.242,852,2.43862,-43.596,-179.352,-43.5972,-179.394
1,trawl,112,3.26084,3.3471e-07,0.000126657,378.409,955,3.9512,-43.7215,-179.327,-43.7295,-179.401
1,trawl,113,4.26454,1.69559e-07,6.36687e-05,375.495,1150,3.98659,-43.8127,-179.692,-43.8193,-179.791
1,trawl,115,5.85446,2.00268e-08,2.45966e-05,1228.18,1627,4.21184,-44.6942,-179.63,-44.6313,-179.525
1,trawl,116,4.59471,1.86012e-08,1.95497e-05,1050.99,1180,4.51322,-44.4367,-179.734,-44.4442,-179.628
1,trawl,117,4.97818,7.03859e-08,4.42379e-05,628.505,1455,3.99943,-44.1905,-179.833,-44.1533,-179.936
1,trawl,118,4.06558,1.24953e-07,5.4378e-05,435.188,1189,3.96749,-43.8897,-179.997,-43.8975,179.91
1,trawl,119,4.78894,1.41666e-07,8.12439e-05,573.488,1361,3.98617,-43.9972,179.466,-43.9782,179.358
1,trawl,120,4.62124,1.62204e-07,7.70934e-05,475.286,1452,3.55784,-43.8407,179.234,-43.8148,179.133
1,trawl,121,4.2142,1.29223e-07,6.39292e-05,494.72,1168,3.92424,-43.901,176.544,-43.9482,176.472
1,trawl,122,3.52534,7.15729e-08,4.06001e-05,567.255,955,4.21216,-44.071,176.436,-44.1297,176.44
1,trawl,123,5.52069,5.0874e-08,3.11911e-05,613.104,1842,3.41134,-44.1608,176.454,-44.2282,176.367
1,trawl,124,2.56792,2.43727e-07,0.000131931,541.307,789,3.72312,-44.2052,176.313,-44.242,176.283
1,trawl,125,3.92557,1.74729e-08,4.4074e-06,252.243,1218,3.87179,-44.1403,176.163,-44.1047,176.087
1,trawl,126,2.79977,2.34854e-07,8.32362e-05,354.417,896,3.65452,-44.0477,176.007,-44.0427,175.943
1,trawl,127,3.25798,1.69307e-07,5.02103e-05,296.564,939,4.01943,-44.1732,175.84,-44.227,175.831
1,trawl,128,3.9932,2.19634e-08,2.06216e-05,938.909,1483,2.97815,-44.6332,175.85,-44.6662,175.769
1,trawl,129,3.35016,2.17391e-08,2.17099e-05,998.659,813,4.70381,-44.744,175.74,-44.7777,175.677
1,trawl,130,4.51003,9.19963e-08,5.5747e-05,605.971,1231,3.91987,-44.266,175.559,-44.285,175.458
1,trawl,132,4.24411,6.62749e-08,4.99764e-05,754.077,1145,4.22767,-44.6063,175.083,-44.5795,174.991
1,trawl,133,4.81887,6.19454e-08,4.40409e-05,710.964,1354,4.05895,-44.442,174.466,-44.4352,174.354
1,trawl,134,4.15274,5.50579e-08,2.96405e-05,538.351,1023,3.93107,-43.8395,174.316,-43.8232,174.41
1,trawl,135,3.39337,1.20532e-07,5.1512e-05,427.373,880,4.13966,-43.732,174.92,-43.7187,174.996
1,trawl,136,6.66894,1.17189e-07,3.98091e-05,339.7,1468,4.97682,-43.6903,175.001,-43.612,175.11
1,trawl,137,2.7588,2.67151e-07,5.89653e-05,220.719,719,4.00632,-43.5568,175.45,-43.5462,175.512
1,trawl,139,4.35105,1.08679e-07,4.99244e-05,459.375,1256,4.02357,-43.8343,174.913,-43.8037,174.822
1,trawl,140,4.31054,6.93029e-08,3.46318e-05,499.717,1287,3.89898,-43.7802,174.743,-43.7542,174.65

# Sliced Transect Summary
#snapshot stratum transect slice_size num_slices {latitude longitude slice_abscf}
1,trawl,1,500,3,-43.6170,174.1643,3.14826e-05,-43.6210,174.2080,0,-43.6238,174.2418,0
1,trawl,2,500,3,-43.5813,174.4673,7.18466e-05,-43.5698,174.5130,0,-43.5610,174.5438,0
1,trawl,3,500,3,-43.2740,174.7747,0.000142838,-43.2522,174.8045,0,-43.2340,174.8262,0
1,trawl,4,500,3,-43.2635,174.3978,4.27984e-05,-43.2342,174.4212,0,-43.2132,174.4385,0
1,trawl,5,500,3,-42.9230,174.6973,6.96318e-05,-42.9018,174.7390,0,-42.8885,174.7665,0
1,trawl,6,500,4,-42.8577,174.6858,7.60043e-05,-42.8422,174.7313,0.000115478,-42.8335,174.7593,0,-42.8252,174.7900,0
1,trawl,7,500,4,-42.7375,174.8660,6.69875e-05,-42.7498,174.8135,0,-42.7578,174.7837,0,-42.7671,174.7524,0
1,trawl,8,500,4,-43.0020,174.5103,6.13958e-05,-42.9897,174.5588,0,-42.9803,174.5902,0,-42.9724,174.6213,0
1,trawl,9,500,3,-42.9800,174.9902,0.000150438,-42.9585,175.0318,0,-42.9445,175.0590,0
1,trawl,10,500,4,-42.8870,175.1283,6.75337e-05,-42.8768,175.1777,0,-42.8705,175.2107,0,-42.8648,175.2430,0
1,trawl,11,500,2,-42.8660,175.2825,6.37117e-05,-42.8732,175.3840,0
1,trawl,12,500,2,-42.8825,175.5938,5.62744e-05,-42.8074,175.5719,0
1,trawl,13,500,5,-42.8077,175.4312,6.20027e-05,-42.8262,175.3453,0,-42.8303,175.2402,0,-42.8422,175.1383,0,-42.8537,175.0472,0
1,trawl,14,500,3,-42.8252,175.1567,6.35753e-05,-42.8092,175.0520,0,-42.8213,174.9448,0
1,trawl,15,500,3,-42.8615,174.9692,6.52482e-05,-42.8507,175.0050,0,-42.8407,175.0350,0
1,trawl,16,500,3,-43.1305,175.7408,0.000153092,-43.1178,175.7792,0,-43.1050,175.8067,0
1,trawl,17,500,4,-43.0883,175.9850,0.000113622,-43.0915,175.9342,0,-43.0945,175.9003,0,-43.0975,175.8683,0
1,trawl,18,500,3,-43.2027,175.7492,0.000145452,-43.2163,175.7903,0,-43.2265,175.8213,0
1,trawl,19,500,3,-43.4349,176.7418,1.33858e-05,-43.4615,176.7183,0,-43.4823,176.7005,0
1,trawl,20,500,2,-43.3307,176.6768,1.08032e-05,-43.3687,176.6805,0
1,trawl,21,500,4,-43.3932,176.7060,1.20782e-05,-43.3567,176.7085,1.74358e-05,-43.3313,176.7105,0,-43.2988,176.7128,0
1,trawl,22,500,3,-43.3162,176.6523,2.68419e-05,-43.3108,176.6120,0,-43.3075,176.5795,0
1,trawl,23,500,3,-43.2140,176.4878,7.48477e-05,-43.2105,176.4485,0,-43.2070,176.4162,0
1,trawl,24,500,3,-43.1345,176.5362,7.575e-05,-43.1072,176.5180,0,-43.0858,176.5053,0
